subject_id,academic_over_social,age,anxious,bookish,books_over_parties,calm,collect_books,conventional,critical,dependable,diagnosed_autistic,disorganized,education,engnat,enjoy_learning,excited_about_research,extraverted,familysize,gender,hand,hobbies_over_people,in_advanced_classes,intelligence_over_appearance,interested_science,introspective,libraries_over_publicspace,like_dry_topics,like_hard_material,like_science_fiction,like_superheroes,major,married,online_over_inperson,opennness,play_many_videogames,playes_rpgs,prefer_fictional_people,race_arab,race_asian,race_black,race_hispanic,race_native_american,race_native_austrailian,race_nerdy,race_white,read_tech_reports,religion,reserved,socially_awkward,strange_person,sympathetic,urban,voted,was_odd_child,watch_science_shows,writing_novel
361,3.0,16.0,7.0,4.0,3.0,2.0,1.0,6.0,6.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,1.0,missing,1.0,5.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0
362,2.0,19.0,7.0,4.0,4.0,7.0,5.0,5.0,4.0,5.0,2.0,5.0,3.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,Tourism management,1.0,5.0,6.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,4.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0
363,2.0,69.0,6.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,missing,1.0,4.0,2.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0
365,5.0,46.0,5.0,5.0,3.0,5.0,5.0,4.0,1.0,7.0,1.0,1.0,4.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,Natural Sciences,3.0,5.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,7.0,5.0,5.0,6.0,2.0,2.0,4.0,5.0,3.0
367,4.0,52.0,3.0,3.0,2.0,6.0,3.0,3.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,5.0,6.0,5.0,2.0,1.0,2.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,Industrial Engineering and Education,3.0,2.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,4.0,4.0,6.0,2.0,1.0,2.0,5.0,4.0
368,4.0,16.0,6.0,5.0,3.0,6.0,5.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,missing,1.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,6.0,4.0,4.0,7.0,2.0,2.0,4.0,5.0,4.0
370,4.0,33.0,1.0,1.0,4.0,7.0,2.0,7.0,5.0,6.0,2.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,Business,1.0,2.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0
371,3.0,19.0,4.0,5.0,4.0,7.0,4.0,4.0,5.0,1.0,2.0,6.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,psychology,1.0,5.0,5.0,4.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0
377,5.0,26.0,3.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,2.0,6.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,Creative writing,1.0,5.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0
378,3.0,18.0,7.0,4.0,4.0,1.0,4.0,3.0,2.0,6.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,missing,1.0,2.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,4.0,6.0,2.0,2.0,2.0,4.0,1.0
381,4.0,20.0,7.0,5.0,3.0,5.0,4.0,2.0,5.0,6.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,missing,1.0,5.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,5.0,5.0,1.0,2.0,2.0,4.0,5.0,3.0
383,1.0,16.0,1.0,5.0,5.0,6.0,1.0,1.0,6.0,7.0,2.0,6.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,1.0,3.0,5.0,5.0,5.0,1.0,missing,1.0,2.0,7.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.0,5.0,3.0,3.0,2.0,5.0,5.0,2.0
387,4.0,50.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,4.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,5.0,2.0,5.0,5.0,4.0,Science,2.0,4.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,5.0,5.0,6.0,2.0,2.0,3.0,5.0,2.0
388,5.0,53.0,6.0,4.0,5.0,5.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,4.0,4.0,5.0,3.0,1.0,Nursing,2.0,5.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,5.0,2.0,5.0,7.0,2.0,2.0,4.0,5.0,2.0
391,5.0,25.0,3.0,3.0,5.0,6.0,5.0,2.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,5.0,6.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,cognitive science,1.0,2.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,4.0,5.0,7.0,3.0,1.0,4.0,5.0,3.0
392,2.0,18.0,7.0,5.0,4.0,5.0,3.0,2.0,4.0,6.0,2.0,6.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,missing,1.0,5.0,6.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,4.0,3.0,5.0,2.0,1.0,3.0,4.0,5.0
395,4.0,21.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,2.0,6.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,Classics,1.0,4.0,6.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,7.0,3.0,2.0,3.0,3.0,1.0,3.0,5.0,4.0
396,5.0,18.0,6.0,5.0,5.0,3.0,2.0,4.0,6.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,sociology,1.0,4.0,6.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,3.0,5.0,1.0,2.0,3.0,4.0,1.0
403,2.0,16.0,6.0,4.0,5.0,1.0,4.0,2.0,3.0,4.0,2.0,6.0,1.0,2.0,5.0,5.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,2.0,missing,1.0,5.0,6.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,5.0,4.0,6.0,2.0,2.0,4.0,4.0,2.0
411,4.0,21.0,2.0,4.0,5.0,6.0,4.0,1.0,7.0,6.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,neuroscience,1.0,3.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,5.0,1.0,1.0,2.0,4.0,5.0,1.0
415,2.0,23.0,6.0,5.0,3.0,2.0,4.0,5.0,1.0,5.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,Linguistics,1.0,4.0,3.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,3.0,4.0,5.0,2.0,2.0,1.0,5.0,3.0
416,3.0,20.0,4.0,2.0,5.0,5.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,4.0,3.0,missing,1.0,5.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0
419,1.0,16.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0,6.0,2.0,5.0,2.0,1.0,1.0,4.0,7.0,3.0,2.0,1.0,1.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,missing,1.0,1.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,5.0,6.0,3.0,2.0,5.0,5.0,5.0
422,3.0,34.0,4.0,3.0,4.0,4.0,4.0,7.0,5.0,6.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,general,2.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0
424,1.0,18.0,6.0,1.0,1.0,2.0,3.0,2.0,4.0,6.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,3.0,1.0,1.0,Business,2.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,2.0,4.0,7.0,1.0,2.0,3.0,1.0,1.0
425,5.0,14.0,7.0,5.0,5.0,3.0,5.0,1.0,1.0,7.0,2.0,7.0,1.0,1.0,2.0,5.0,7.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,5.0,missing,1.0,5.0,7.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,3.0,5.0,7.0,3.0,2.0,2.0,5.0,5.0
426,3.0,23.0,7.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,Communications,1.0,5.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,2.0,1.0,6.0,2.0,1.0,4.0,4.0,3.0
427,2.0,19.0,5.0,2.0,2.0,6.0,4.0,6.0,6.0,7.0,2.0,4.0,2.0,2.0,1.0,4.0,5.0,2.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,engineering,1.0,3.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,5.0,5.0,3.0,1.0,3.0,4.0,4.0
428,4.0,17.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,missing,1.0,2.0,6.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,5.0,6.0,3.0,2.0,3.0,1.0,3.0
433,3.0,26.0,1.0,5.0,5.0,6.0,5.0,1.0,6.0,7.0,2.0,6.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,1.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,missing,1.0,5.0,6.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,3.0,5.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0
434,4.0,18.0,6.0,3.0,4.0,5.0,4.0,2.0,6.0,2.0,2.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,missing,1.0,5.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,4.0,4.0,7.0,3.0,2.0,5.0,5.0,4.0
437,5.0,18.0,1.0,5.0,4.0,7.0,3.0,6.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,missing,0.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,6.0,4.0,4.0,7.0,3.0,2.0,5.0,5.0,5.0
438,3.0,16.0,7.0,5.0,4.0,4.0,4.0,6.0,7.0,6.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,missing,1.0,3.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,7.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,5.0
440,5.0,17.0,7.0,3.0,5.0,5.0,5.0,4.0,6.0,5.0,1.0,5.0,2.0,1.0,5.0,4.0,5.0,2.0,2.0,1.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,missing,1.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0
441,3.0,16.0,1.0,2.0,4.0,6.0,5.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,2.0,5.0,7.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,missing,1.0,2.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,5.0,5.0,5.0,6.0,1.0,2.0,3.0,5.0,4.0
442,2.0,15.0,6.0,2.0,3.0,3.0,3.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,4.0,5.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,missing,1.0,2.0,5.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,6.0,2.0,2.0,3.0,3.0,2.0
444,5.0,23.0,6.0,5.0,0.0,3.0,4.0,2.0,3.0,6.0,2.0,5.0,3.0,1.0,4.0,5.0,3.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Music,1.0,5.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,7.0,4.0,5.0,5.0,2.0,1.0,5.0,4.0,4.0
445,3.0,18.0,2.0,2.0,4.0,7.0,5.0,5.0,6.0,7.0,2.0,6.0,2.0,1.0,3.0,5.0,5.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,Aerospace Engineer ,1.0,4.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,5.0,5.0
449,5.0,88.0,5.0,3.0,5.0,3.0,5.0,6.0,1.0,6.0,2.0,4.0,4.0,1.0,4.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,1.0,english,2.0,3.0,7.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,5.0,6.0,1.0,2.0,5.0,4.0,0.0
451,5.0,19.0,4.0,1.0,4.0,7.0,5.0,1.0,1.0,7.0,2.0,7.0,2.0,2.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,missing,1.0,2.0,7.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,4.0,6.0,3.0,2.0,5.0,5.0,1.0
452,5.0,30.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,2.0,4.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,5.0,Business,2.0,4.0,6.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,5.0,5.0,1.0,1.0,1.0,3.0,4.0,5.0
453,2.0,17.0,6.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,5.0,2.0,3.0,5.0,2.0,4.0,1.0,2.0,2.0,missing,1.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,4.0,2.0,6.0,3.0,2.0,2.0,2.0,5.0
455,5.0,24.0,6.0,5.0,5.0,5.0,5.0,6.0,2.0,6.0,1.0,3.0,3.0,1.0,3.0,5.0,1.0,0.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,geology,1.0,5.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,7.0,5.0,5.0,2.0,1.0,2.0,5.0,5.0,4.0
457,1.0,25.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,3.0,5.0,missing,1.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,4.0,4.0,7.0,3.0,1.0,4.0,4.0,1.0
458,3.0,18.0,7.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,2.0,7.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,Economics,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0
459,4.0,19.0,6.0,5.0,4.0,3.0,3.0,2.0,6.0,6.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,Biomedical,1.0,4.0,7.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,5.0,4.0,6.0,2.0,2.0,4.0,5.0,3.0
460,4.0,23.0,3.0,1.0,1.0,6.0,2.0,2.0,3.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,Geography and Politics,1.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0
462,5.0,22.0,6.0,4.0,3.0,2.0,4.0,3.0,0.0,5.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,5.0,3.0,2.0,4.0,5.0,3.0,3.0,psychology,1.0,3.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,3.0,7.0,3.0,2.0,3.0,4.0,4.0
464,4.0,49.0,5.0,5.0,5.0,2.0,5.0,2.0,6.0,6.0,2.0,2.0,4.0,1.0,4.0,4.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,political science,2.0,1.0,7.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,5.0,5.0,6.0,3.0,1.0,2.0,5.0,1.0
466,5.0,16.0,7.0,5.0,5.0,2.0,5.0,1.0,3.0,7.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,missing,1.0,5.0,2.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,7.0,5.0,5.0,7.0,2.0,2.0,5.0,5.0,4.0
467,3.0,19.0,6.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,missing,1.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0
468,3.0,25.0,5.0,3.0,4.0,4.0,4.0,1.0,6.0,6.0,2.0,5.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,missing,1.0,4.0,7.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,5.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0
469,4.0,19.0,7.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,6.0,2.0,1.0,4.0,5.0,2.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,missing,1.0,5.0,2.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0
470,5.0,18.0,7.0,2.0,5.0,1.0,5.0,1.0,7.0,7.0,2.0,6.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,Political science,1.0,5.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,5.0,5.0,6.0,1.0,2.0,5.0,5.0,1.0
471,5.0,33.0,5.0,4.0,5.0,3.0,4.0,2.0,6.0,1.0,2.0,7.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,Communication,2.0,4.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,5.0,5.0,6.0,3.0,1.0,3.0,5.0,2.0
476,3.0,19.0,6.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,computer sciences,1.0,4.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,7.0,3.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0
477,5.0,45.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,7.0,2.0,1.0,4.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,5.0,2.0,physiology,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,5.0,1.0
478,5.0,17.0,7.0,5.0,5.0,4.0,5.0,1.0,5.0,7.0,2.0,4.0,1.0,1.0,2.0,5.0,6.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,missing,1.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,7.0,4.0,5.0,7.0,3.0,2.0,5.0,5.0,4.0
480,4.0,15.0,6.0,3.0,4.0,1.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,missing,1.0,4.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,7.0,3.0,4.0,5.0,1.0,2.0,4.0,3.0,3.0
481,4.0,18.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,2.0,6.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,1.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,missing,1.0,3.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0
